,year,fips,covid_cases,county_name
6717,2020,41063,76,Wallowa County 
6720,2020,41065,894,Wasco County 
6723,2020,41067,15887,Washington County 
6726,2020,41069,17,Wheeler County 
6729,2020,41071,2612,Yamhill County 
6732,2020,42001,4477,Adams County 
6735,2020,42003,52998,Allegheny County 
6738,2020,42005,3355,Armstrong County 
6741,2020,42007,8294,Beaver County 
6744,2020,42009,2926,Bedford County 
6747,2020,42011,23154,Berks County 
6750,2020,42013,7827,Blair County 
6753,2020,42015,3021,Bradford County 
6756,2020,42017,30101,Bucks County 
6759,2020,42019,9191,Butler County 
6762,2020,42021,8703,Cambria County 
6765,2020,42023,141,Cameron County 
6768,2020,42025,2719,Carbon County 
6771,2020,42027,8910,Centre County 
6774,2020,42029,20185,Chester County 
6777,2020,42031,2004,Clarion County 
6780,2020,42033,3956,Clearfield County 
6783,2020,42035,1897,Clinton County 
6786,2020,42037,2695,Columbia County 
6789,2020,42039,4809,Crawford County 
6792,2020,42041,10305,Cumberland County 
6795,2020,42043,13732,Dauphin County 
6798,2020,42045,29371,Delaware County 
6801,2020,42047,1375,Elk County 
6804,2020,42049,11500,Erie County 
6807,2020,42051,7078,Fayette County 
6810,2020,42053,299,Forest County 
6813,2020,42055,8570,Franklin County 
6816,2020,42057,684,Fulton County 
6819,2020,42059,1659,Greene County 
6822,2020,42061,3040,Huntingdon County 
6825,2020,42063,3911,Indiana County 
6828,2020,42065,1872,Jefferson County 
6831,2020,42067,1337,Juniata County 
6834,2020,42069,8643,Lackawanna County 
6837,2020,42071,27646,Lancaster County 
6840,2020,42073,4209,Lawrence County 
6843,2020,42075,8716,Lebanon County 
6846,2020,42077,20031,Lehigh County 
6849,2020,42079,16998,Luzerne County 
6852,2020,42081,5913,Lycoming County 
6855,2020,42083,1646,McKean County 
6858,2020,42085,5863,Mercer County 
6861,2020,42087,3389,Mifflin County 
6864,2020,42089,5993,Monroe County 
6867,2020,42091,35592,Montgomery County 
6870,2020,42093,1083,Montour County 
6873,2020,42095,16380,Northampton County 
6876,2020,42097,4754,Northumberland County 
6879,2020,42099,1698,Perry County 
6882,2020,42101,87329,Philadelphia County 
6885,2020,42103,1401,Pike County 
6888,2020,42105,573,Potter County 
6891,2020,42107,7717,Schuylkill County 
6894,2020,42109,1863,Snyder County 
6897,2020,42111,4746,Somerset County 
6900,2020,42113,143,Sullivan County 
6903,2020,42115,1007,Susquehanna County 
6906,2020,42117,1898,Tioga County 
6909,2020,42119,2850,Union County 
6912,2020,42121,2332,Venango County 
6915,2020,42123,1460,Warren County 
6918,2020,42125,8798,Washington County 
6921,2020,42127,1796,Wayne County 
6924,2020,42129,19070,Westmoreland County 
6927,2020,42131,780,Wyoming County 
6930,2020,42133,22920,York County 
6933,2020,44001,2403,Bristol County 
6936,2020,44003,9901,Kent County 
6939,2020,44005,2595,Newport County 
6942,2020,44007,58946,Providence County 
6945,2020,44009,4482,Washington County 
6948,2020,45001,1265,Abbeville County 
6951,2020,45003,9036,Aiken County 
6954,2020,45005,507,Allendale County 
6957,2020,45007,11889,Anderson County 
6960,2020,45009,948,Bamberg County 
6963,2020,45011,1437,Barnwell County 
6966,2020,45013,9429,Beaufort County 
6969,2020,45015,9003,Berkeley County 
6972,2020,45017,796,Calhoun County 
6975,2020,45019,23874,Charleston County 
6978,2020,45021,3014,Cherokee County 
6981,2020,45023,2219,Chester County 
6984,2020,45025,2307,Chesterfield County 
6987,2020,45027,1804,Clarendon County 
6990,2020,45029,1900,Colleton County 
6993,2020,45031,4495,Darlington County 
6996,2020,45033,2329,Dillon County 
6999,2020,45035,8181,Dorchester County 
7002,2020,45037,1534,Edgefield County 
7005,2020,45039,1355,Fairfield County 
7008,2020,45041,10361,Florence County 
7011,2020,45043,3888,Georgetown County 
7014,2020,45045,36838,Greenville County 
7017,2020,45047,4205,Greenwood County 
7020,2020,45049,1074,Hampton County 
7023,2020,45051,20062,Horry County 
7026,2020,45053,1326,Jasper County 
7029,2020,45055,3846,Kershaw County 
7032,2020,45057,5158,Lancaster County 
7035,2020,45059,3563,Laurens County 
7038,2020,45061,1185,Lee County 
7041,2020,45063,16446,Lexington County 
7044,2020,45065,470,McCormick County 
7047,2020,45067,1931,Marion County 
7050,2020,45069,1886,Marlboro County 
7053,2020,45071,2766,Newberry County 
7056,2020,45073,5192,Oconee County 
7059,2020,45075,5032,Orangeburg County 
7062,2020,45077,10131,Pickens County 
7065,2020,45079,26050,Richland County 
7068,2020,45081,988,Saluda County 
7071,2020,45083,19613,Spartanburg County 
7074,2020,45085,5477,Sumter County 
7077,2020,45087,1542,Union County 
7080,2020,45089,2184,Williamsburg County 
7083,2020,45091,14939,York County 
7086,2020,46003,412,Aurora County 
7089,2020,46005,2502,Beadle County 
7092,2020,46007,354,Bennett County 
7095,2020,46009,1476,Bon Homme County 
7098,2020,46011,2956,Brookings County 
7101,2020,46013,4399,Brown County 
7104,2020,46015,627,Brule County 
7107,2020,46017,410,Buffalo County 
7110,2020,46019,877,Butte County 
7113,2020,46021,115,Campbell County 
7116,2020,46023,1109,Charles Mix County 
7119,2020,46025,312,Clark County 
7122,2020,46027,1623,Clay County 
7125,2020,46029,3421,Codington County 
7128,2020,46031,448,Corson County 
7131,2020,46033,672,Custer County 
7134,2020,46035,2707,Davison County 
7137,2020,46037,529,Day County 
7140,2020,46039,411,Deuel County 
7143,2020,46041,1262,Dewey County 
7146,2020,46043,381,Douglas County 
7149,2020,46045,362,Edmunds County 
7152,2020,46047,451,Fall River County 
7155,2020,46049,313,Faulk County 
7158,2020,46051,821,Grant County 
7161,2020,46053,482,Gregory County 
7164,2020,46055,233,Haakon County 
7167,2020,46057,603,Hamlin County 
7170,2020,46059,312,Hand County 
7173,2020,46061,311,Hanson County 
7176,2020,46063,89,Harding County 
7179,2020,46065,2009,Hughes County 
7182,2020,46067,697,Hutchinson County 
7185,2020,46069,132,Hyde County 
7188,2020,46071,262,Jackson County 
7191,2020,46073,259,Jerauld County 
7194,2020,46075,67,Jones County 
7197,2020,46077,537,Kingsbury County 
7200,2020,46079,1015,Lake County 
7203,2020,46081,2541,Lawrence County 
7206,2020,46083,6758,Lincoln County 
7209,2020,46085,524,Lyman County 
7212,2020,46087,517,McCook County 
7215,2020,46089,180,McPherson County 
7218,2020,46091,260,Marshall County 
7221,2020,46093,2222,Meade County 
7224,2020,46095,216,Mellette County 
7227,2020,46097,225,Miner County 
7230,2020,46099,24896,Minnehaha County 
7233,2020,46101,531,Moody County 
7236,2020,46102,1924,Oglala Lakota County 
7239,2020,46103,11117,Pennington County 
7242,2020,46105,284,Perkins County 
7245,2020,46107,300,Potter County 
7248,2020,46109,977,Roberts County 
7251,2020,46111,304,Sanborn County 
7254,2020,46115,698,Spink County 
7257,2020,46117,278,Stanley County 
7260,2020,46119,111,Sully County 
7263,2020,46121,1151,Todd County 
7266,2020,46123,624,Tripp County 
7269,2020,46125,964,Turner County 
7272,2020,46127,1593,Union County 
7275,2020,46129,614,Walworth County 
7278,2020,46135,2510,Yankton County 
7281,2020,46137,291,Ziebach County 
7284,2020,47001,5690,Anderson County 
7287,2020,47003,4474,Bedford County 
7290,2020,47005,1198,Benton County 
7293,2020,47007,1567,Bledsoe County 
7296,2020,47009,10451,Blount County 
7299,2020,47011,9013,Bradley County 
7302,2020,47013,2725,Campbell County 
7305,2020,47015,1356,Cannon County 
7308,2020,47017,2696,Carroll County 
7311,2020,47019,4567,Carter County 
7314,2020,47021,2819,Cheatham County 
7317,2020,47023,1488,Chester County 
7320,2020,47025,1656,Claiborne County 
7323,2020,47027,869,Clay County 
7326,2020,47029,2826,Cocke County 
7329,2020,47031,4829,Coffee County 
7332,2020,47033,1642,Crockett County 
7335,2020,47035,4387,Cumberland County 
7338,2020,47037,61440,Davidson County 
7341,2020,47039,1317,Decatur County 
7344,2020,47041,2046,DeKalb County 
7347,2020,47043,4571,Dickson County 
7350,2020,47045,4244,Dyer County 
7353,2020,47047,3374,Fayette County 
7356,2020,47049,1886,Fentress County 
7359,2020,47051,3499,Franklin County 
7362,2020,47053,4954,Gibson County 
7365,2020,47055,2611,Giles County 
7368,2020,47057,1760,Grainger County 
7371,2020,47059,5475,Greene County 
7374,2020,47061,1196,Grundy County 
7377,2020,47063,5741,Hamblen County 
7380,2020,47065,27880,Hamilton County 
7383,2020,47067,328,Hancock County 
7386,2020,47069,2814,Hardeman County 
7389,2020,47071,2645,Hardin County 
7392,2020,47073,3574,Hawkins County 
7395,2020,47075,2188,Haywood County 
7398,2020,47077,2920,Henderson County 
7401,2020,47079,2309,Henry County 
7404,2020,47081,1989,Hickman County 
7407,2020,47083,800,Houston County 
7410,2020,47085,1169,Humphreys County 
7413,2020,47087,1008,Jackson County 
7416,2020,47089,3868,Jefferson County 
7419,2020,47091,1758,Johnson County 
7422,2020,47093,32574,Knox County 
7425,2020,47095,1392,Lake County 
7428,2020,47097,2576,Lauderdale County 
7431,2020,47099,4323,Lawrence County 
7434,2020,47101,1148,Lewis County 
7437,2020,47103,3213,Lincoln County 
7440,2020,47105,4044,Loudon County 
7443,2020,47107,4358,McMinn County 
7446,2020,47109,2009,McNairy County 
7449,2020,47111,2650,Macon County 
7452,2020,47113,7989,Madison County 
7455,2020,47115,2006,Marion County 
7458,2020,47117,2797,Marshall County 
7461,2020,47119,9113,Maury County 
7464,2020,47121,924,Meigs County 
7467,2020,47123,3844,Monroe County 
7470,2020,47125,11380,Montgomery County 
7473,2020,47127,713,Moore County 
7476,2020,47129,1600,Morgan County 
7479,2020,47131,3663,Obion County 
7482,2020,47133,2216,Overton County 
7485,2020,47135,854,Perry County 
7488,2020,47137,571,Pickett County 
7491,2020,47139,1149,Polk County 
7494,2020,47141,8356,Putnam County 
7497,2020,47143,3055,Rhea County 
7500,2020,47145,4204,Roane County 
7503,2020,47147,6565,Robertson County 
7506,2020,47149,28270,Rutherford County 
7509,2020,47151,2171,Scott County 
7512,2020,47153,1091,Sequatchie County 
7515,2020,47155,8775,Sevier County 
7518,2020,47157,66471,Shelby County 
7521,2020,47159,2045,Smith County 
7524,2020,47161,877,Stewart County 
7527,2020,47163,10686,Sullivan County 
7530,2020,47165,15849,Sumner County 
7533,2020,47167,5364,Tipton County 
7536,2020,47169,2167,Trousdale County 
7539,2020,47171,1412,Unicoi County 
7542,2020,47173,1246,Union County 
7545,2020,47175,590,Van Buren County 
7548,2020,47177,4301,Warren County 
7551,2020,47179,9907,Washington County 
7554,2020,47181,2419,Wayne County 
7557,2020,47183,3086,Weakley County 
7560,2020,47185,2680,White County 
7563,2020,47187,17659,Williamson County 
7566,2020,47189,12305,Wilson County 
7569,2020,48001,4510,Anderson County 
7572,2020,48003,1405,Andrews County 
7575,2020,48005,5370,Angelina County 
7578,2020,48007,722,Aransas County 
7581,2020,48009,541,Archer County 
7584,2020,48011,106,Armstrong County 
7587,2020,48013,2908,Atascosa County 
7590,2020,48015,1021,Austin County 
7593,2020,48017,719,Bailey County 
7596,2020,48019,568,Bandera County 
7599,2020,48021,3720,Bastrop County 
7602,2020,48023,202,Baylor County 
7605,2020,48025,2649,Bee County 
7608,2020,48027,12621,Bell County 
7611,2020,48029,114362,Bexar County 
7614,2020,48031,279,Blanco County 
7617,2020,48033,18,Borden County 
7620,2020,48035,784,Bosque County 
7623,2020,48037,3887,Bowie County 
7626,2020,48039,20918,Brazoria County 
7629,2020,48041,14077,Brazos County 
7632,2020,48043,871,Brewster County 
7635,2020,48045,89,Briscoe County 
7638,2020,48047,593,Brooks County 
7641,2020,48049,2695,Brown County 
7644,2020,48051,931,Burleson County 
7647,2020,48053,1943,Burnet County 
7650,2020,48055,2371,Caldwell County 
7653,2020,48057,1198,Calhoun County 
7656,2020,48059,788,Callahan County 
7659,2020,48061,29412,Cameron County 
7662,2020,48063,758,Camp County 
7665,2020,48065,285,Carson County 
7668,2020,48067,1278,Cass County 
7671,2020,48069,777,Castro County 
7674,2020,48071,2627,Chambers County 
7677,2020,48073,3026,Cherokee County 
7680,2020,48075,1202,Childress County 
7683,2020,48077,701,Clay County 
7686,2020,48079,202,Cochran County 
7689,2020,48081,387,Coke County 
7692,2020,48083,385,Coleman County 
7695,2020,48085,47757,Collin County 
7698,2020,48087,207,Collingsworth County 
7701,2020,48089,1012,Colorado County 
7704,2020,48091,6168,Comal County 
7707,2020,48093,993,Comanche County 
7710,2020,48095,209,Concho County 
7713,2020,48097,2284,Cooke County 
7716,2020,48099,3481,Coryell County 
7719,2020,48101,150,Cottle County 
7722,2020,48103,503,Crane County 
7725,2020,48105,514,Crockett County 
7728,2020,48107,333,Crosby County 
7731,2020,48109,309,Culberson County 
7734,2020,48111,459,Dallam County 
7737,2020,48113,189252,Dallas County 
7740,2020,48115,1422,Dawson County 
7743,2020,48117,2273,Deaf Smith County 
7746,2020,48119,143,Delta County 
7749,2020,48121,38094,Denton County 
7752,2020,48123,1427,DeWitt County 
7755,2020,48125,120,Dickens County 
7758,2020,48127,623,Dimmit County 
7761,2020,48129,230,Donley County 
7764,2020,48131,870,Duval County 
7767,2020,48133,815,Eastland County 
7770,2020,48135,11543,Ector County 
7773,2020,48137,183,Edwards County 
7776,2020,48139,12893,Ellis County 
7779,2020,48141,98017,El Paso County 
7782,2020,48143,2981,Erath County 
7785,2020,48145,1177,Falls County 
7788,2020,48147,1854,Fannin County 
7791,2020,48149,1277,Fayette County 
7794,2020,48151,218,Fisher County 
7797,2020,48153,517,Floyd County 
7800,2020,48155,69,Foard County 
7803,2020,48157,35705,Fort Bend County 
7806,2020,48159,433,Franklin County 
7809,2020,48161,910,Freestone County 
7812,2020,48163,1784,Frio County 
7815,2020,48165,1232,Gaines County 
7818,2020,48167,21117,Galveston County 
7821,2020,48169,255,Garza County 
7824,2020,48171,1393,Gillespie County 
7827,2020,48173,91,Glasscock County 
7830,2020,48175,282,Goliad County 
7833,2020,48177,1626,Gonzales County 
7836,2020,48179,1673,Gray County 
7839,2020,48181,6544,Grayson County 
7842,2020,48183,6752,Gregg County 
7845,2020,48185,1777,Grimes County 
7848,2020,48187,6873,Guadalupe County 
7851,2020,48189,5120,Hale County 
7854,2020,48191,216,Hall County 
7857,2020,48193,488,Hamilton County 
7860,2020,48195,588,Hansford County 
7863,2020,48197,255,Hardeman County 
7866,2020,48199,3354,Hardin County 
7869,2020,48201,234736,Harris County 
7872,2020,48203,2418,Harrison County 
7875,2020,48205,316,Hartley County 
7878,2020,48207,311,Haskell County 
7881,2020,48209,11686,Hays County 
7884,2020,48211,339,Hemphill County 
7887,2020,48213,3527,Henderson County 
7890,2020,48215,49587,Hidalgo County 
7893,2020,48217,2161,Hill County 
7896,2020,48219,1871,Hockley County 
7899,2020,48221,3825,Hood County 
7902,2020,48223,2242,Hopkins County 
7905,2020,48225,1072,Houston County 
7908,2020,48227,3918,Howard County 
7911,2020,48229,437,Hudspeth County 
7914,2020,48231,3666,Hunt County 
7917,2020,48233,1161,Hutchinson County 
7920,2020,48235,68,Irion County 
7923,2020,48237,412,Jack County 
7926,2020,48239,1074,Jackson County 
7929,2020,48241,1502,Jasper County 
7932,2020,48243,108,Jeff Davis County 
7935,2020,48245,13455,Jefferson County 
7938,2020,48247,323,Jim Hogg County 
7941,2020,48249,2751,Jim Wells County 
7944,2020,48251,10861,Johnson County 
7947,2020,48253,2341,Jones County 
7950,2020,48255,1272,Karnes County 
7953,2020,48257,9166,Kaufman County 
7956,2020,48259,1415,Kendall County 
7959,2020,48261,21,Kenedy County 
7962,2020,48263,57,Kent County 
7965,2020,48265,2302,Kerr County 
7968,2020,48267,205,Kimble County 
7971,2020,48269,6,King County 
7974,2020,48271,143,Kinney County 
7977,2020,48273,1693,Kleberg County 
7980,2020,48275,160,Knox County 
7983,2020,48277,3967,Lamar County 
7986,2020,48279,1632,Lamb County 
7989,2020,48281,715,Lampasas County 
7992,2020,48283,616,La Salle County 
7995,2020,48285,1684,Lavaca County 
7998,2020,48287,920,Lee County 
8001,2020,48289,739,Leon County 
8004,2020,48291,4225,Liberty County 
8007,2020,48293,1237,Limestone County 
8010,2020,48295,215,Lipscomb County 
8013,2020,48297,809,Live Oak County 
8016,2020,48299,647,Llano County 
8019,2020,48301,1,Loving County 
8022,2020,48303,41603,Lubbock County 
8025,2020,48305,505,Lynn County 
8028,2020,48307,437,McCulloch County 
8031,2020,48309,18559,McLennan County 
8034,2020,48311,63,McMullen County 
8037,2020,48313,1092,Madison County 
8040,2020,48315,254,Marion County 
8043,2020,48317,522,Martin County 
8046,2020,48319,257,Mason County 
8049,2020,48321,1881,Matagorda County 
8052,2020,48323,6393,Maverick County 
8055,2020,48325,2697,Medina County 
8058,2020,48327,172,Menard County 
8061,2020,48329,11195,Midland County 
8064,2020,48331,1382,Milam County 
8067,2020,48333,261,Mills County 
8070,2020,48335,474,Mitchell County 
8073,2020,48337,1366,Montague County 
8076,2020,48339,26379,Montgomery County 
8079,2020,48341,2053,Moore County 
8082,2020,48343,485,Morris County 
8085,2020,48345,69,Motley County 
8088,2020,48347,2989,Nacogdoches County 
8091,2020,48349,3826,Navarro County 
8094,2020,48351,392,Newton County 
8097,2020,48353,1184,Nolan County 
8100,2020,48355,28186,Nueces County 
8103,2020,48357,888,Ochiltree County 
8106,2020,48359,149,Oldham County 
8109,2020,48361,5192,Orange County 
8112,2020,48363,1852,Palo Pinto County 
8115,2020,48365,990,Panola County 
8118,2020,48367,8524,Parker County 
8121,2020,48369,1064,Parmer County 
8124,2020,48371,1296,Pecos County 
8127,2020,48373,2052,Polk County 
8130,2020,48375,15037,Potter County 
8133,2020,48377,596,Presidio County 
8136,2020,48379,515,Rains County 
8139,2020,48381,13762,Randall County 
8142,2020,48383,368,Reagan County 
8145,2020,48385,206,Real County 
8148,2020,48387,436,Red River County 
8151,2020,48389,1454,Reeves County 
8154,2020,48391,448,Refugio County 
8157,2020,48393,46,Roberts County 
8160,2020,48395,872,Robertson County 
8163,2020,48397,6114,Rockwall County 
8166,2020,48399,873,Runnels County 
8169,2020,48401,2506,Rusk County 
8172,2020,48403,391,Sabine County 
8175,2020,48405,451,San Augustine County 
8178,2020,48407,425,San Jacinto County 
8181,2020,48409,2944,San Patricio County 
8184,2020,48411,419,San Saba County 
8187,2020,48413,217,Schleicher County 
8190,2020,48415,1976,Scurry County 
8193,2020,48417,150,Shackelford County 
8196,2020,48419,1058,Shelby County 
8199,2020,48421,108,Sherman County 
8202,2020,48423,12613,Smith County 
8205,2020,48425,724,Somervell County 
8208,2020,48427,6121,Starr County 
8211,2020,48429,553,Stephens County 
8214,2020,48431,99,Sterling County 
8217,2020,48433,84,Stonewall County 
8220,2020,48435,396,Sutton County 
8223,2020,48437,621,Swisher County 
8226,2020,48439,145279,Tarrant County 
8229,2020,48441,10919,Taylor County 
8232,2020,48443,61,Terrell County 
8235,2020,48445,1351,Terry County 
8238,2020,48447,54,Throckmorton County 
8241,2020,48449,2524,Titus County 
8244,2020,48451,9774,Tom Green County 
8247,2020,48453,49648,Travis County 
8250,2020,48455,336,Trinity County 
8253,2020,48457,786,Tyler County 
8256,2020,48459,1746,Upshur County 
8259,2020,48461,269,Upton County 
8262,2020,48463,1848,Uvalde County 
8265,2020,48465,4455,Val Verde County 
8268,2020,48467,2424,Van Zandt County 
8271,2020,48469,5759,Victoria County 
8274,2020,48471,6097,Walker County 
8277,2020,48473,2028,Waller County 
8280,2020,48475,764,Ward County 
8283,2020,48477,1416,Washington County 
8286,2020,48479,26143,Webb County 
8289,2020,48481,2414,Wharton County 
8292,2020,48483,359,Wheeler County 
8295,2020,48485,10592,Wichita County 
8298,2020,48487,1365,Wilbarger County 
8301,2020,48489,1710,Willacy County 
8304,2020,48491,22444,Williamson County 
8307,2020,48493,2094,Wilson County 
8310,2020,48495,520,Winkler County 
8313,2020,48497,4220,Wise County 
8316,2020,48499,2008,Wood County 
8319,2020,48501,775,Yoakum County 
8322,2020,48503,1404,Young County 
8325,2020,48505,958,Zapata County 
8328,2020,48507,871,Zavala County 
8331,2020,49001,395,Beaver County 
8334,2020,49003,3519,Box Elder County 
8337,2020,49005,10967,Cache County 
8340,2020,49007,1056,Carbon County 
8343,2020,49009,17,Daggett County 
8346,2020,49011,24465,Davis County 
8349,2020,49013,894,Duchesne County 
8352,2020,49015,539,Emery County 
8355,2020,49017,308,Garfield County 
8358,2020,49019,433,Grand County 
8361,2020,49021,3167,Iron County 
8364,2020,49023,726,Juab County 
8367,2020,49025,331,Kane County 
8370,2020,49027,902,Millard County 
8373,2020,49029,853,Morgan County 
8376,2020,49031,67,Piute County 
8379,2020,49033,66,Rich County 
8382,2020,49035,105933,Salt Lake County 
8385,2020,49037,1391,San Juan County 
8388,2020,49039,2123,Sanpete County 
8391,2020,49041,1281,Sevier County 
8394,2020,49043,3149,Summit County 
8397,2020,49045,4445,Tooele County 
8400,2020,49047,1246,Uintah County 
8403,2020,49049,66116,Utah County 
8406,2020,49051,3156,Wasatch County 
8409,2020,49053,14492,Washington County 
8412,2020,49055,66,Wayne County 
8415,2020,49057,19084,Weber County 
8418,2020,50001,255,Addison County 
8421,2020,50003,485,Bennington County 
8424,2020,50005,239,Caledonia County 
8427,2020,50007,2615,Chittenden County 
8430,2020,50009,80,Essex County 
8433,2020,50011,536,Franklin County 
8436,2020,50013,61,Grand Isle County 
8439,2020,50015,229,Lamoille County 
8442,2020,50017,311,Orange County 
8445,2020,50019,291,Orleans County 
8448,2020,50021,442,Rutland County 
8451,2020,50023,876,Washington County 
8454,2020,50025,458,Windham County 
8457,2020,50027,389,Windsor County 
8460,2020,51001,1692,Accomack County 
8463,2020,51003,2756,Albemarle County 
8466,2020,51005,747,Alleghany County 
8469,2020,51007,348,Amelia County 
8472,2020,51009,1424,Amherst County 
8475,2020,51011,696,Appomattox County 
8478,2020,51013,8786,Arlington County 
8481,2020,51015,3253,Augusta County 
8484,2020,51017,146,Bath County 
8487,2020,51019,3036,Bedford County 
8490,2020,51021,458,Bland County 
8493,2020,51023,1274,Botetourt County 
8496,2020,51025,630,Brunswick County 
8499,2020,51027,829,Buchanan County 
8502,2020,51029,1287,Buckingham County 
8505,2020,51031,2025,Campbell County 
8508,2020,51033,1015,Caroline County 
8511,2020,51035,1472,Carroll County 
8514,2020,51036,193,Charles City County 
8517,2020,51037,376,Charlotte County 
8520,2020,51041,12876,Chesterfield County 
8523,2020,51043,385,Clarke County 
8526,2020,51045,148,Craig County 
8529,2020,51047,2954,Culpeper County 
8532,2020,51049,195,Cumberland County 
8535,2020,51051,626,Dickenson County 
8538,2020,51053,892,Dinwiddie County 
8541,2020,51057,339,Essex County 
8544,2020,51059,43434,Fairfax County 
8547,2020,51061,2330,Fauquier County 
8550,2020,51063,500,Floyd County 
8553,2020,51065,743,Fluvanna County 
8556,2020,51067,2301,Franklin County 
8559,2020,51069,3703,Frederick County 
8562,2020,51071,593,Giles County 
8565,2020,51073,846,Gloucester County 
8568,2020,51075,607,Goochland County 
8571,2020,51077,774,Grayson County 
8574,2020,51079,530,Greene County 
8577,2020,51081,1014,Greensville County 
8580,2020,51083,1131,Halifax County 
8583,2020,51085,3721,Hanover County 
8586,2020,51087,12157,Henrico County 
8589,2020,51089,2582,Henry County 
8592,2020,51091,57,Highland County 
8595,2020,51093,1495,Isle of Wight County 
8598,2020,51095,1854,James City County 
8601,2020,51097,171,King and Queen County 
8604,2020,51099,704,King George County 
8607,2020,51101,449,King William County 
8610,2020,51103,337,Lancaster County 
8613,2020,51105,1439,Lee County 
8616,2020,51107,13996,Loudoun County 
8619,2020,51109,883,Louisa County 
8622,2020,51111,348,Lunenburg County 
8625,2020,51113,289,Madison County 
8628,2020,51115,306,Mathews County 
8631,2020,51117,1287,Mecklenburg County 
8634,2020,51119,274,Middlesex County 
8637,2020,51121,5138,Montgomery County 
8640,2020,51125,343,Nelson County 
8643,2020,51127,628,New Kent County 
8646,2020,51131,440,Northampton County 
8649,2020,51133,424,Northumberland County 
8652,2020,51135,1110,Nottoway County 
8655,2020,51137,910,Orange County 
8658,2020,51139,1015,Page County 
8661,2020,51141,750,Patrick County 
8664,2020,51143,2591,Pittsylvania County 
8667,2020,51145,852,Powhatan County 
8670,2020,51147,1080,Prince Edward County 
8673,2020,51149,1806,Prince George County 
8676,2020,51153,25247,Prince William County 
8679,2020,51155,1485,Pulaski County 
8682,2020,51157,159,Rappahannock County 
8685,2020,51159,809,Richmond County 
8688,2020,51161,4620,Roanoke County 
8691,2020,51163,590,Rockbridge County 
8694,2020,51165,3842,Rockingham County 
8697,2020,51167,1484,Russell County 
8700,2020,51169,1199,Scott County 
8703,2020,51171,2186,Shenandoah County 
8706,2020,51173,1733,Smyth County 
8709,2020,51175,1137,Southampton County 
8712,2020,51177,4678,Spotsylvania County 
8715,2020,51179,5099,Stafford County 
8718,2020,51181,246,Surry County 
8721,2020,51183,705,Sussex County 
8724,2020,51185,2288,Tazewell County 
8727,2020,51187,1321,Warren County 
8730,2020,51191,2909,Washington County 
8733,2020,51193,692,Westmoreland County 
8736,2020,51195,1983,Wise County 
8739,2020,51197,1291,Wythe County 
8742,2020,51199,1452,York County 
8745,2020,51510,7231,City of Alexandria
8748,2020,51520,904,City of Bristol
8751,2020,51530,500,City of Buena Vista
8754,2020,51540,2182,City of Charlottesville
8757,2020,51550,9224,City of Chesapeake
8760,2020,51570,602,City of Colonial Heights
8763,2020,51580,365,City of Covington
8766,2020,51590,2310,City of Danville
8769,2020,51595,406,City of Emporia
8772,2020,51600,304,City of Fairfax
8775,2020,51610,174,City of Falls Church
8778,2020,51620,668,City of Franklin
8781,2020,51630,1021,City of Fredericksburg
8784,2020,51640,806,City of Galax
8787,2020,51650,4236,City of Hampton
8790,2020,51660,4343,City of Harrisonburg
8793,2020,51670,852,City of Hopewell
8796,2020,51678,589,City of Lexington
8799,2020,51680,4174,City of Lynchburg
8802,2020,51683,2867,City of Manassas
8805,2020,51685,926,City of Manassas Park
8808,2020,51690,991,City of Martinsville
8811,2020,51700,5892,City of Newport News
8814,2020,51710,8697,City of Norfolk
8817,2020,51720,163,City of Norton
8820,2020,51730,1374,City of Petersburg
8823,2020,51735,329,City of Poquoson
8826,2020,51740,4421,City of Portsmouth
8829,2020,51750,1486,City of Radford
8832,2020,51760,9046,City of Richmond
8835,2020,51770,5199,City of Roanoke
8838,2020,51775,1163,City of Salem
8841,2020,51790,1564,City of Staunton
8844,2020,51800,3914,City of Suffolk
8847,2020,51810,16294,City of Virginia Beach
8850,2020,51820,1182,City of Waynesboro
8853,2020,51830,353,City of Williamsburg
8856,2020,51840,1637,City of Winchester
8859,2020,53001,1594,Adams County 
8862,2020,53003,913,Asotin County 
8865,2020,53005,11345,Benton County 
8868,2020,53007,4681,Chelan County 
8871,2020,53009,696,Clallam County 
8874,2020,53011,12948,Clark County 
8877,2020,53013,82,Columbia County 
8880,2020,53015,2270,Cowlitz County 
8883,2020,53017,2496,Douglas County 
8886,2020,53019,169,Ferry County 
8889,2020,53021,8586,Franklin County 
8892,2020,53023,87,Garfield County 
8895,2020,53025,5812,Grant County 
8898,2020,53027,2083,Grays Harbor County 
8901,2020,53029,895,Island County 
8904,2020,53031,216,Jefferson County 
8907,2020,53033,61148,King County 
8910,2020,53035,3757,Kitsap County 
8913,2020,53037,1571,Kittitas County 
8916,2020,53039,437,Klickitat County 
8919,2020,53041,2285,Lewis County 
8922,2020,53043,241,Lincoln County 
8925,2020,53045,1405,Mason County 
8928,2020,53047,1694,Okanogan County 
8931,2020,53049,532,Pacific County 
8934,2020,53051,425,Pend Oreille County 
8937,2020,53053,25070,Pierce County 
8940,2020,53055,73,San Juan County 
8943,2020,53057,3167,Skagit County 
8946,2020,53059,180,Skamania County 
8949,2020,53061,21462,Snohomish County 
8952,2020,53063,24655,Spokane County 
8955,2020,53065,1145,Stevens County 
8958,2020,53067,4581,Thurston County 
